portaaberta: .word 16, 16
.byte 20,20,20,20,20,20,10,10,0,20,20,183,20,20,20,20,
20,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,
20,0,0,11,0,0,0,0,0,0,11,0,0,0,0,20,
0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,
0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,
0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,
0,0,0,0,10,0,10,0,10,10,10,11,0,20,10,10,
0,0,0,11,0,10,0,10,10,10,11,10,0,10,10,10,
0,0,10,0,10,0,11,0,10,10,10,10,0,10,10,10,
0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,
0,0,10,0,10,0,10,0,0,20,10,10,10,10,10,10,
0,10,0,10,0,10,0,10,0,10,10,10,10,10,10,10,
0,0,10,0,10,0,10,0,0,10,10,10,10,10,10,10,


